feature,importance_mean,importance_std,corrected_empath_label
308 (empath_medical_emergency),-0.0004528127958542294,0.0012520828236577482,empath_medical_emergency
150 (empath_medical_emergency),-0.0004565499028351239,0.00026619947554187194,empath_medical_emergency
185 (empath_health),-0.0004590413074890776,0.0002049369635587603,empath_health
399 (empath_negative_emotion),-0.00045966415865257847,0.0002150289342279418,empath_negative_emotion
177 (empath_health),-0.00046277841446998866,0.00029221678176442856,empath_health
441 (empath_health),-0.00046682694703265026,0.0007811717624119212,empath_health
755 (empath_health),-0.0004683840749413748,0.00025211704122149583,empath_health
199 (empath_money),-0.0004724326075040308,0.00034797415779402066,empath_money
521 (empath_pain),-0.00047398973541273317,0.0003304687685236821,empath_pain
657 (empath_health),-0.00047430116099448917,0.00021224767232815364,empath_health
188 (empath_health),-0.0004758582889031915,0.00022281537349264885,empath_health
618 (empath_negative_emotion),-0.0004858239075189896,0.0002780665986892089,empath_negative_emotion
484 (empath_pain),-0.00048613533310073456,0.0003720016051694753,empath_pain
710 (empath_medical_emergency),-0.00048613533310073456,0.00026134878609417343,empath_medical_emergency
82 (empath_medical_emergency),-0.00048706960984596926,0.0003095300828141668,empath_medical_emergency
19 (empath_medical_emergency),-0.0005020180377695915,0.0001790781042559191,empath_medical_emergency
383 (empath_friends),-0.0005057551447505138,0.00018713127599932522,empath_friends
700 (empath_negative_emotion),-0.0005085579749862124,0.0005174700357340739,empath_negative_emotion
223 (empath_health),-0.0005154093377845448,0.0003272777646891576,empath_health
365 (empath_negative_emotion),-0.0005154093377845558,0.0003614891807709398,empath_negative_emotion
1 (empath_negative_emotion),-0.0005179007424385041,0.000206729124025767,empath_negative_emotion
612 (empath_health),-0.0005259978075638216,0.0003684967459190452,empath_health
258 (empath_strength),-0.0005278663610542411,0.00021124550679509064,empath_strength
175 (empath_pain),-0.0005300463401264665,0.0006033557002420009,empath_pain
275 (empath_health),-0.0005368977029248212,0.00031964221677586996,empath_health
737 (empath_friends),-0.0005412576610692166,0.00043659556352279523,empath_friends
368 (empath_medical_emergency),-0.0005421919378144457,0.0004566585489699562,empath_medical_emergency
39 (empath_medical_emergency),-0.0005459290447953791,0.0001984665656863691,empath_medical_emergency
574 (empath_health),-0.0005518461308484767,0.00032347150189702495,empath_health
684 (empath_medical_emergency),-0.0005683516866808846,0.0002001657492474877,empath_medical_emergency
98 (empath_health),-0.0005801858587870801,0.00016611891256246246,empath_health
669 (empath_medical_emergency),-0.0005985599681099351,0.00022064145324173512,empath_medical_emergency
762 (empath_medical_emergency),-0.0006041656285813047,0.0003285325867577327,empath_medical_emergency
403 (empath_medical_emergency),-0.00061599980068755,0.0006218191784509543,empath_medical_emergency
382 (empath_medical_emergency),-0.0006200483332502004,0.0002906084632099615,empath_medical_emergency
682 (empath_medical_emergency),-0.0006337510588468931,0.0006103015794220361,empath_medical_emergency
104 (empath_health),-0.0006399795704817412,0.00034978444614137835,empath_health
251 (empath_sadness),-0.0006412252728087264,0.0003687703654177092,empath_sadness
562 (empath_negative_emotion),-0.0006561737007323764,0.0001706347910380499,empath_negative_emotion
536 (empath_pain),-0.0006574194030593561,0.00035039170212375256,empath_pain
659 (empath_pain),-0.0006648936170212116,0.0004041093436722774,empath_pain
752 (empath_medical_emergency),-0.0006932333449597983,0.0006265526691156166,empath_medical_emergency
257 (empath_family),-0.0006935447705415599,0.0009076402811620053,empath_family
67 (empath_optimism),-0.0007091160496286552,0.0003174297572108431,empath_optimism
343 (empath_health),-0.0007471099706013173,0.0002609179578358511,empath_health
266 (empath_medical_emergency),-0.0007629926752702132,0.00023229509492729244,empath_medical_emergency
543 (empath_medical_emergency),-0.0008757287358611643,0.00040818093730502175,empath_medical_emergency
696 (empath_death),-0.0008878743335491712,0.00021092939945013695,empath_death
507 (empath_death),-0.0010678783197966223,0.0007806352312537151,empath_death
270 (empath_medical_emergency),-0.0010974637500622108,0.0006222984492664011,empath_medical_emergency
414 (empath_negative_emotion),-0.0011102321989136688,0.0005804855055458122,empath_negative_emotion
606 (empath_negative_emotion),-0.0011712716129352707,0.00031675809180041785,empath_negative_emotion
93 (empath_fear),-0.0012145597687975684,0.0005354817758484428,empath_fear
478 (empath_family),-0.001615364492500787,0.0010945309373360296,empath_family
435 (empath_medical_emergency),-0.0016773381832676404,0.0008340256171269404,empath_medical_emergency
